cik,series_id,name,series,total_assets,total_liabilities,cash,file_name
0000355437,S000049213,DFA INVESTMENT DIMENSIONS GROUP INC,VIT Inflation-Protected Securities Portfolio,127506290.42,35046.07,0.0,data/xml/2378.txt
0000355437,S000039439,DFA INVESTMENT DIMENSIONS GROUP INC,U.S. Small Cap Growth Portfolio,896208529.61,159894617.0,2.01,data/xml/2379.txt
0000878719,S000005783,ADVISORS' INNER CIRCLE FUND,Cambiar Opportunity Fund,227675792.16,2156625.62,0.0,data/xml/238.txt
0000355437,S000039438,DFA INVESTMENT DIMENSIONS GROUP INC,U.S. Large Cap Growth Portfolio,2715576199.54,30730915.04,574223.14,data/xml/2380.txt
0000355437,S000039915,DFA INVESTMENT DIMENSIONS GROUP INC,World ex U.S. Core Equity Portfolio,3992617594.54,250130509.47,8069603.01,data/xml/2381.txt
0000355437,S000057238,DFA INVESTMENT DIMENSIONS GROUP INC,International High Relative Profitability Portfolio,783649785.06,44951150.64,2596199.37,data/xml/2382.txt
0000355437,S000057238,DFA INVESTMENT DIMENSIONS GROUP INC,International High Relative Profitability Portfolio,783649785.06,44951150.64,2596199.37,data/xml/2383.txt
0000355437,S000059251,DFA INVESTMENT DIMENSIONS GROUP INC,DFA California Municipal Real Return Portfolio,181072985.47,22959573.84,6390686.63,data/xml/2384.txt
0000355437,S000057237,DFA INVESTMENT DIMENSIONS GROUP INC,U.S. High Relative Profitability Portfolio,1938632339.63,14316915.55,10.05,data/xml/2385.txt
0000355437,S000054156,DFA INVESTMENT DIMENSIONS GROUP INC,DFA Diversified Fixed Income Portfolio,1184447985.46,23275773.14,0.0,data/xml/2386.txt
0000355437,S000058180,DFA INVESTMENT DIMENSIONS GROUP INC,DFA MN Municipal Bond Portfolio,81042208.41,2478115.93,2473780.55,data/xml/2387.txt
0000355437,S000049339,DFA INVESTMENT DIMENSIONS GROUP INC,DFA NY MUNICIPAL BOND PORTFOLIO,122868534.29,45428.43,0.0,data/xml/2388.txt
0000355437,S000055975,DFA INVESTMENT DIMENSIONS GROUP INC,Global Small Company Portfolio,42303919.93,29726.75,57462.53,data/xml/2389.txt
0000878719,S000018774,ADVISORS' INNER CIRCLE FUND,Cambiar Global Ultra Focus Fund,57363830.73,1527275.25,0.0,data/xml/239.txt
0000355437,S000000948,DFA INVESTMENT DIMENSIONS GROUP INC,U.S. MICRO CAP PORTFOLIO,7286932707.92,895170950.25,508970.01,data/xml/2390.txt
0000355437,S000050939,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2035 TARGET DATE RETIREMENT INCOME FUND,118641269.48,301079.21,47.09,data/xml/2391.txt
0000355437,S000050928,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL RETIREMENT INCOME FUND,20600178.0,14754.06,0.0,data/xml/2392.txt
0000355437,S000050931,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2055 TARGET DATE RETIREMENT INCOME FUND,31849405.56,12849.34,0.0,data/xml/2393.txt
0000355437,S000050938,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2030 TARGET DATE RETIREMENT INCOME FUND,152050049.52,19743.63,0.0,data/xml/2394.txt
0000355437,S000046723,DFA INVESTMENT DIMENSIONS GROUP INC,DFA Municipal Real Return Portfolio,949979924.09,34389362.08,0.0,data/xml/2395.txt
0000355437,S000050929,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2045 TARGET DATE RETIREMENT INCOME FUND,74299555.65,60214.44,0.0,data/xml/2396.txt
0000355437,S000042173,DFA INVESTMENT DIMENSIONS GROUP INC,DFA Short-Duration Real Return Portfolio,1533295805.49,43931426.49,11721802.89,data/xml/2397.txt
0000355437,S000050933,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2005 TARGET DATE RETIREMENT INCOME FUND,6472832.5,20103.6,0.0,data/xml/2398.txt
0000355437,S000050934,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2010 TARGET DATE RETIREMENT INCOME FUND,17179687.31,15068.9,0.0,data/xml/2399.txt
0000003794,S000045256,AB BOND FUND INC.,AB FlexFee High Yield Portfolio,45080603.44,5120262.26,0.0,data/xml/24.txt
0000878719,S000005784,ADVISORS' INNER CIRCLE FUND,Cambiar International Equity Fund,2188231622.09,2543011.15,0.0,data/xml/240.txt
0000355437,S000050932,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2060 TARGET DATE RETIREMENT INCOME FUND,23590794.03,175507.26,96.54,data/xml/2400.txt
0000355437,S000050936,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2020 TARGET DATE RETIREMENT INCOME FUND,113920705.7,18611.65,0.0,data/xml/2401.txt
0000355437,S000050937,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2025 TARGET DATE RETIREMENT INCOME FUND,164643013.77,18372.12,0.0,data/xml/2402.txt
0000355437,S000050937,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2025 TARGET DATE RETIREMENT INCOME FUND,164643013.77,18372.12,0.0,data/xml/2403.txt
0000355437,S000050930,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2050 TARGET DATE RETIREMENT INCOME FUND,55968080.8,86492.33,0.0,data/xml/2404.txt
0000355437,S000067428,DFA INVESTMENT DIMENSIONS GROUP INC,Dimensional 2065 Target Date Retirement Income Fund,42270.1,221.96,0.0,data/xml/2405.txt
0000355437,S000050935,DFA INVESTMENT DIMENSIONS GROUP INC,DIMENSIONAL 2015 TARGET DATE RETIREMENT INCOME FUND,46979027.08,17300.49,0.0,data/xml/2406.txt
0000355437,S000063188,DFA INVESTMENT DIMENSIONS GROUP INC,Emerging Markets Targeted Value Portfolio,121295739.03,2078353.66,386655.14,data/xml/2407.txt
0000355437,S000066958,DFA INVESTMENT DIMENSIONS GROUP INC,Global Social Core Equity Portfolio,62370404.68,6859.1,0.0,data/xml/2408.txt
0000355437,S000060925,DFA INVESTMENT DIMENSIONS GROUP INC,Emerging Markets Sustainability Core 1 Portfolio,328323692.57,7767633.45,2406825.38,data/xml/2409.txt
0000878719,S000005785,ADVISORS' INNER CIRCLE FUND,Cambiar Small Cap Fund,82101955.97,94798.65,0.0,data/xml/241.txt
0000355437,S000060925,DFA INVESTMENT DIMENSIONS GROUP INC,Emerging Markets Sustainability Core 1 Portfolio,328323692.57,7767633.45,2406825.38,data/xml/2410.txt
0000355437,S000066100,DFA INVESTMENT DIMENSIONS GROUP INC,DFA Oregon Municipal Bond Portfolio,31109506.98,31307.7,766249.72,data/xml/2411.txt
0000355437,S000063222,DFA INVESTMENT DIMENSIONS GROUP INC,DFA Global Sustainability Fixed Income Portfolio,397922250.32,4840779.18,2369196.19,data/xml/2412.txt
0000355437,S000057540,DFA INVESTMENT DIMENSIONS GROUP INC,VA Equity Allocation Portfolio,75455250.32,15113.47,20347.15,data/xml/2413.txt
0000355437,S000039915,DFA INVESTMENT DIMENSIONS GROUP INC,World ex U.S. Core Equity Portfolio,3992617594.54,250130509.47,8069603.01,data/xml/2414.txt
0000355437,S000000956,DFA INVESTMENT DIMENSIONS GROUP INC,ENHANCED U.S. LARGE COMPANY PORTFOLIO,415861399.0,11038494.83,0.0,data/xml/2415.txt
0000896162,S000001000,DFA INVESTMENT TRUST COMPANY,THE EMERGING MARKETS SMALL CAP SERIES,6957785807.95,542246154.48,57900568.51,data/xml/2416.txt
0000896162,S000000998,DFA INVESTMENT TRUST COMPANY,THE TAX-MANAGED U.S. MARKETWIDE VALUE SERIES,7488013358.13,179743400.96,0.0,data/xml/2417.txt
0000896162,S000001004,DFA INVESTMENT TRUST COMPANY,THE JAPANESE SMALL COMPANY SERIES,3763300493.42,175035939.58,5064628.48,data/xml/2418.txt
0000896162,S000017804,DFA INVESTMENT TRUST COMPANY,The Canadian Small Company Series,1611657338.12,408876236.56,736223.39,data/xml/2419.txt
0000878719,S000047296,ADVISORS' INNER CIRCLE FUND,Cambiar International Small Cap Fund,2789643.51,18495.08,0.0,data/xml/242.txt
0000896162,S000001007,DFA INVESTMENT TRUST COMPANY,THE ASIA PACIFIC SMALL COMPANY SERIES,1799839208.69,195947501.76,3956019.55,data/xml/2420.txt
0000896162,S000000992,DFA INVESTMENT TRUST COMPANY,THE EMERGING MARKETS SERIES,6167251601.18,298374255.9,57114448.51,data/xml/2421.txt
0000896162,S000001005,DFA INVESTMENT TRUST COMPANY,THE UNITED KINGDOM SMALL COMPANY SERIES,2364013528.62,61404171.93,38919046.91,data/xml/2422.txt
0000896162,S000000994,DFA INVESTMENT TRUST COMPANY,THE DFA INTERNATIONAL VALUE SERIES,13106899167.44,944681835.75,135577810.26,data/xml/2423.txt
0000896162,S000000993,DFA INVESTMENT TRUST COMPANY,THE U.S. LARGE CAP VALUE SERIES,30399112059.42,328444172.01,4559642.99,data/xml/2424.txt
0000896162,S000001006,DFA INVESTMENT TRUST COMPANY,THE CONTINENTAL SMALL COMPANY SERIES,6802594192.38,994625344.88,3133503.23,data/xml/2425.txt
0001032423,S000003158,Diamond Hill Funds,DIAMOND HILL CORPORATE CREDIT FUND,1150551327.0,9823627.0,0.0,data/xml/2426.txt
0001032423,S000065011,Diamond Hill Funds,DIAMOND HILL INTERNATIONAL FUND,13872297.0,382004.0,0.0,data/xml/2427.txt
0001032423,S000055044,Diamond Hill Funds,DIAMOND HILL CORE BOND FUND,125919962.0,3871649.0,0.0,data/xml/2428.txt
0001032423,S000052103,Diamond Hill Funds,DIAMOND HILL HIGH YIELD FUND,135965991.0,1208528.0,0.0,data/xml/2429.txt
0000878719,S000032898,ADVISORS' INNER CIRCLE FUND,Cambiar SMID Fund,62820540.16,1485028.96,0.0,data/xml/243.txt
0001032423,S000012191,Diamond Hill Funds,DIAMOND HILL ALL CAP SELECT FUND,280499404.0,8149688.0,0.0,data/xml/2430.txt
0001032423,S000059248,Diamond Hill Funds,DIAMOND HILL GLOBAL FUND,22429352.0,574358.0,0.0,data/xml/2431.txt
0001032423,S000003154,Diamond Hill Funds,DIAMOND HILL SMALL CAP FUND,808178486.0,55295009.0,0.0,data/xml/2432.txt
0001032423,S000012190,Diamond Hill Funds,DIAMOND HILL SMALL-MID CAP FUND,2552579888.0,116117434.0,0.0,data/xml/2433.txt
0001032423,S000035035,Diamond Hill Funds,DIAMOND HILL RESEARCH OPPORTUNITIES FUND,111153666.0,34582286.0,15980899.5,data/xml/2434.txt
0001032423,S000043502,Diamond Hill Funds,DIAMOND HILL MID CAP FUND,234957496.0,4970797.0,0.0,data/xml/2435.txt
0001032423,S000003156,Diamond Hill Funds,DIAMOND HILL LONG SHORT FUND,5125903793.0,1597886440.0,1064461552.5,data/xml/2436.txt
0001032423,S000003155,Diamond Hill Funds,DIAMOND HILL LARGE CAP FUND,6792936442.0,20114733.0,0.0,data/xml/2437.txt
0001032423,S000055043,Diamond Hill Funds,DIAMOND HILL SHORT DURATION TOTAL RETURN FUND,852425944.0,43766876.0,0.0,data/xml/2438.txt
0000896163,S000001027,DIMENSIONAL EMERGING MARKETS VALUE FUND,DIMENSIONAL EMERGING MARKETS VALUE FUND INC,17454510708.53,843327210.54,144982579.36,data/xml/2439.txt
0000878719,S000034875,ADVISORS' INNER CIRCLE FUND,Cambiar Global Equity Fund,11104851.36,22634.21,0.0,data/xml/244.txt
0000861929,S000001015,DIMENSIONAL INVESTMENT GROUP INC,TAX-MANAGED U.S. MARKETWIDE VALUE PORTFOLIO II,1939474608.51,122433.73,0.0,data/xml/2440.txt
0000861929,S000001019,DIMENSIONAL INVESTMENT GROUP INC,U.S. LARGE CAP VALUE PORTFOLIO III,3989262097.47,255404.22,0.0,data/xml/2441.txt
0000861929,S000001025,DIMENSIONAL INVESTMENT GROUP INC,DFA INTERNATIONAL VALUE PORTFOLIO III,2781957364.31,283934.15,0.0,data/xml/2442.txt
0000861929,S000001020,DIMENSIONAL INVESTMENT GROUP INC,EMERGING MARKETS PORTFOLIO II,65941280.33,26019.62,0.0,data/xml/2443.txt
0000861929,S000001012,DIMENSIONAL INVESTMENT GROUP INC,THE U.S. LARGE CAP VALUE PORTFOLIO II,169696082.79,20883.09,0.0,data/xml/2444.txt
0000861929,S000001018,DIMENSIONAL INVESTMENT GROUP INC,GLOBAL ALLOCATION 25/75 PORTFOLIO,950126277.86,105901.84,0.0,data/xml/2445.txt
0000861929,S000001022,DIMENSIONAL INVESTMENT GROUP INC,DFA INTERNATIONAL VALUE PORTFOLIO,8958593208.21,2564050.36,0.0,data/xml/2446.txt
0000861929,S000001014,DIMENSIONAL INVESTMENT GROUP INC,U.S. LARGE COMPANY PORTFOLIO,10214247275.77,205886313.35,529531.02,data/xml/2447.txt
0000861929,S000001016,DIMENSIONAL INVESTMENT GROUP INC,GLOBAL EQUITY PORTFOLIO,7749870822.89,711724.4,0.0,data/xml/2448.txt
0000861929,S000001017,DIMENSIONAL INVESTMENT GROUP INC,GLOBAL ALLOCATION 60/40 PORTFOLIO,4360317002.34,171480.87,0.0,data/xml/2449.txt
0000878719,S000013149,ADVISORS' INNER CIRCLE FUND,Westwood Total Return Fund,43433083.93,48561.58,0.0,data/xml/245.txt
0000861929,S000001010,DIMENSIONAL INVESTMENT GROUP INC,DFA TWO-YEAR GOVERNMENT PORTFOLIO,121010237.56,49106.74,0.0,data/xml/2450.txt
0000861929,S000001026,DIMENSIONAL INVESTMENT GROUP INC,DFA TWO-YEAR FIXED INCOME PORTFOLIO,108341466.16,2595751.76,0.0,data/xml/2451.txt
0001040587,S000050719,Direxion Funds,Direxion Monthly 25+ Year Treasury Bull 1.35X Fund,1354226.85,14399.87,1032016.95,data/xml/2452.txt
0001040587,S000007025,Direxion Funds,Direxion Monthly 7-10 Year Treasury Bull 2X Fund,21375852.9,290069.37,6318470.76,data/xml/2453.txt
0001040587,S000052787,Direxion Funds,Direxion Monthly High Yield Bull 1.2X Fund,108959526.81,18608156.54,32485395.02,data/xml/2454.txt
0001040587,S000011960,Direxion Funds,Direxion Monthly NASDAQ-100 Bull 2X Fund,285159472.14,21976566.14,102956590.29,data/xml/2455.txt
0001040587,S000007044,Direxion Funds,Direxion Monthly Small Cap Bull 2X Fund,25906949.73,898482.98,11343019.79,data/xml/2456.txt
0001040587,S000007050,Direxion Funds,Direxion Monthly 7-10 Year Treasury Bear 2X Fund,1922520.35,13773.87,1249364.38,data/xml/2457.txt
0001040587,S000053316,Direxion Funds,Direxion Monthly NASDAQ-100 Bear 1.25X Fund,129316.65,20212.1,81348.72,data/xml/2458.txt
0001040587,S000007045,Direxion Funds,Direxion Monthly Small Cap Bear 2X Fund,4899599.7,616514.89,3259353.66,data/xml/2459.txt
0000878719,S000039429,ADVISORS' INNER CIRCLE FUND,Westwood Emerging Markets Fund,181199666.05,1493045.83,0.0,data/xml/246.txt
0001040587,S000050720,Direxion Funds,Direxion Monthly 25+ Year Treasury Bear 1.35X Fund,6694735.4,3560286.9,5210447.64,data/xml/2460.txt
0001040587,S000046967,Direxion Funds,Hilton Tactical Income Fund,155865551.96,461293.76,5955580.63,data/xml/2461.txt
0001040587,S000011950,Direxion Funds,Direxion Monthly S&P 500 Bull 2X Fund,80420854.92,3031507.05,36167019.54,data/xml/2462.txt
0001040587,S000007037,Direxion Funds,Direxion Monthly Emerging Markets Bull 2X Fund,4539531.49,151046.09,998832.44,data/xml/2463.txt
0001040587,S000053315,Direxion Funds,Direxion Monthly NASDAQ-100 Bull 1.25X Fund,19224259.49,71496.88,16745098.2,data/xml/2464.txt
0001040587,S000011964,Direxion Funds,Direxion Monthly S&P 500 Bear 2X Fund,9449155.76,1152512.06,5784083.78,data/xml/2465.txt
0001040587,S000011964,Direxion Funds,Direxion Monthly S&P 500 Bear 2X Fund,9449155.76,1152512.06,5784083.78,data/xml/2466.txt
0000029440,S000022057,Dodge & Cox Funds,Dodge & Cox Global Stock Fund,10339199281.81,42520877.4,1063.07,data/xml/2468.txt
0000029440,S000011202,Dodge & Cox Funds,Dodge & Cox Stock Fund,74733313381.02,52570019.23,0.0,data/xml/2469.txt
0000878719,S000013148,ADVISORS' INNER CIRCLE FUND,Westwood SmallCap Fund,418379881.46,4224084.39,0.0,data/xml/247.txt
0000029440,S000011203,Dodge & Cox Funds,Dodge & Cox International Stock Fund,50740790209.92,270865884.07,16415336.24,data/xml/2470.txt
0000029440,S000011205,Dodge & Cox Funds,Dodge & Cox Income Fund,63670579145.62,26277544.01,0.0,data/xml/2471.txt
0000029440,S000045260,Dodge & Cox Funds,Dodge & Cox Global Bond Fund,439703916.16,7715717.4,854956.59,data/xml/2472.txt
0000029440,S000011204,Dodge & Cox Funds,Dodge & Cox Balanced Fund,15760949963.43,8764796.15,0.0,data/xml/2473.txt
0000851680,S000003424,Domini Investment Trust,Domini Impact Bond Fund,269517656.01,97563151.28,13427107.72,data/xml/2474.txt
0000851680,S000003423,Domini Investment Trust,Domini Impact Equity Fund,814186655.56,915576.1,848617.56,data/xml/2475.txt
0000851680,S000014393,Domini Investment Trust,Domini Impact International Equity Fund,1188642682.91,3548801.86,24442925.31,data/xml/2476.txt
0001016073,S000058261,Driehaus Mutual Funds,Driehaus Small Cap Growth Fund,172819580.04,149488.26,886427.33,data/xml/2477.txt
0001016073,S000032990,Driehaus Mutual Funds,Driehaus Emerging Markets Small Cap Growth Fund,62529175.31,44053.24,1864653.19,data/xml/2478.txt
0001016073,S000001909,Driehaus Mutual Funds,Driehaus Emerging Markets Growth Fund,1791816389.28,6342186.29,63947268.64,data/xml/2479.txt
0000878719,S000011833,ADVISORS' INNER CIRCLE FUND,Westwood SMIDCAP Fund,190936118.72,187375.61,0.0,data/xml/248.txt
0001016073,S000042829,Driehaus Mutual Funds,Driehaus Micro Cap Growth Fund,269676948.62,529296.68,3040638.57,data/xml/2480.txt
0001016073,S000018408,Driehaus Mutual Funds,Driehaus International Small Cap Growth Fund,271491362.22,3054755.45,17100017.01,data/xml/2481.txt
0001016073,S000040177,DRIEHAUS MUTUAL FUNDS,Driehaus Event Driven Fund,84047856.42,14636455.73,22911088.37,data/xml/2482.txt
0001016073,S000025648,DRIEHAUS MUTUAL FUNDS,Driehaus Active Income Fund,250989010.53,8234506.67,51215523.42,data/xml/2483.txt
0001016073,S000056073,DRIEHAUS MUTUAL FUNDS,Driehaus Multi-Asset Growth Economies Fund,87402374.61,48359499.2,1936591.89,data/xml/2484.txt
0000311101,S000012000,Dupree Mutual Funds,Kentucky Tax-Free Short-to-Medium Series,51206564.07,137329.13,0.0,data/xml/2487.txt
0000311101,S000011999,Dupree Mutual Funds,Kentucky Tax-Free Income Series,983878554.3,7233532.82,0.0,data/xml/2488.txt
0000311101,S000012001,Dupree Mutual Funds,Mississippi Tax-Free Income Series,10920983.26,102078.6,0.0,data/xml/2489.txt
0000878719,S000012716,ADVISORS' INNER CIRCLE FUND,Westwood LARGECAP VALUE Fund,226774693.95,190382.42,0.0,data/xml/249.txt
0000311101,S000012004,Dupree Mutual Funds,Tennessee Tax-Free Income Series,101468314.15,711608.63,0.0,data/xml/2490.txt
0000311101,S000012005,Dupree Mutual Funds,Tennessee Tax-Free Short-to-Medium Series,6821507.35,24431.92,0.0,data/xml/2491.txt
0000311101,S000012002,Dupree Mutual Funds,North Carolina Tax-Free Income Series,156755196.49,1002769.91,0.0,data/xml/2492.txt
0000311101,S000011998,Dupree Mutual Funds,Alabama Tax-Free Income Series,26696943.29,199873.48,0.0,data/xml/2493.txt
0000311101,S000012006,Dupree Mutual Funds,Intermediate Government Bond Series,15344821.08,48315.18,0.0,data/xml/2494.txt
0000311101,S000030335,Dupree Mutual Funds,Taxable Municipal Bond Series,12452191.26,78088.46,0.0,data/xml/2495.txt
0000311101,S000012003,Dupree Mutual Funds,North Carolina Tax-Free Short-to-Medium Series,16522809.93,48984.72,0.0,data/xml/2496.txt
0001670310,S000055343,Davis Fundamental ETF Trust,Davis Select Financial ETF,156303369.21,115195.11,65.04,data/xml/2499.txt
0000003794,S000034979,AB BOND FUND INC.,AB Limited Duration High Income Portfolio,298461171.04,6096389.61,0.0,data/xml/25.txt
0000878719,S000035444,ADVISORS' INNER CIRCLE FUND,Westwood High Income Fund,66090496.41,2041232.74,0.0,data/xml/250.txt
0001670310,S000055344,Davis Fundamental ETF Trust,Davis Select Worldwide ETF,251927775.18,8655890.6,280.37,data/xml/2500.txt
0001670310,S000055342,Davis Fundamental ETF Trust,Davis Select U.S. Equity ETF,216529754.99,154457.01,560.97,data/xml/2501.txt
0001670310,S000061340,Davis Fundamental ETF Trust,Davis Select International ETF,153900374.37,2505783.24,92.82,data/xml/2502.txt
0001424958,S000034439,Direxion Shares ETF Trust,Direxion All Cap Insider Sentiment Shares,89746919.98,42423.63,182433.91,data/xml/2506.txt
0001424958,S000027485,Direxion Shares ETF Trust,Direxion Daily Consumer Staples Bull 3X Shares,6928657.82,32861.36,963223.28,data/xml/2507.txt
0001424958,S000048906,Direxion Shares ETF Trust,Direxion Daily CSI 300 China A Share Bear 1X Shares,24568811.59,64704.56,17011677.67,data/xml/2508.txt
0001424958,S000055198,Direxion Shares ETF Trust,Direxion Daily CSI China Internet Index Bull 2X Shares,62419633.78,79000.86,10710174.13,data/xml/2509.txt
0000878719,S000049017,ADVISORS' INNER CIRCLE FUND,Westwood Alternative Income Fund,91305773.51,49959733.45,0.0,data/xml/251.txt
0001424958,S000025256,Direxion Shares ETF Trust,Direxion Daily 7-10 Year Treasury Bear 3X Shares,10096924.77,29264.02,4486740.24,data/xml/2510.txt
0001424958,S000029340,Direxion Shares ETF Trust,Direxion Daily Natural Gas Related Bull 3X Shares,34651168.5,47595.82,2470807.65,data/xml/2511.txt
0001424958,S000022781,Direxion Shares ETF Trust,Direxion Daily Financial Bear 3X Shares,173671454.83,1646684.94,83591534.08,data/xml/2512.txt
0001424958,S000054803,Direxion Shares ETF Trust,Direxion Auspice Broad Commodity Strategy ETF,37460091.51,16470.58,35888178.72,data/xml/2513.txt
0001424958,S000022758,Direxion Shares ETF Trust,Direxion Daily Latin America Bull 3X Shares,7274356.96,25446.3,1698510.0,data/xml/2514.txt
0001424958,S000057187,Direxion Shares ETF Trust,Direxion Daily Industrials Bull 3X Shares,5401308.5,3347.67,1282890.05,data/xml/2515.txt
0001424958,S000048742,Direxion Shares ETF Trust,Direxion Daily CSI 300 China A Share Bull 2X Shares,113574023.99,172952.79,42333874.34,data/xml/2516.txt
0001424958,S000029330,Direxion Shares ETF Trust,Direxion Daily Russia Bear 3X Shares,24253739.11,30874.21,4849583.45,data/xml/2517.txt
0001424958,S000066282,Direxion Shares ETF Trust,Direxion Daily Dow Jones Internet Bear 3X Shares,2941108.57,11216.45,1042686.09,data/xml/2518.txt
0001424958,S000029338,Direxion Shares ETF Trust,Direxion Daily Gold Miners Index Bull 3X Shares,1483889111.31,1970125.85,360210769.72,data/xml/2519.txt
0000878719,S000011832,ADVISORS' INNER CIRCLE FUND,Westwood Income Opportunity Fund,836849826.16,7254593.88,0.0,data/xml/252.txt
0001424958,S000029350,Direxion Shares ETF Trust,Direxion Daily Natural Gas Related Bear 3X Shares,17934285.03,18953.18,9136044.32,data/xml/2520.txt
0001424958,S000022767,Direxion Shares ETF Trust,Direxion Daily S&P 500 Bull 3X Shares,1048333788.26,2167388.34,105905144.24,data/xml/2521.txt
